Trinket,900,910,915,920,925,930,935,940,945,950,955,960,965,970,975,980,985,990,995,1000
Elementium Bomb Squirrel Generator,0,38971,40501,39675,43051,42743,44899,47764,46604,48547,51146,52744,54084,54504,57153,59439,61794,0,0,0
Eye of Skovald,0,43084,46894,45331,46949,50363,50089,53406,53892,55269,58624,58090,64018,64830,67600,68070,71139,0,0,0
Norgannon's Prowess,0,0,0,0,0,0,0,103166,104756,111513,115596,121804,124643,130787,136672,141612,144836,150712,159272,165139
Wriggling Sinew,0,49274,52767,52042,54266,56725,56397,61442,62134,65011,67942,69777,72123,73838,74673,79132,84227,0,0,0
Dreadstone of Endless Shadows,0,77439,78824,82977,86083,88091,92532,95272,100107,104761,108268,111445,116678,121108,126710,131016,134988,0,0,0
Reality Breacher,0,60184,62981,65713,69323,74331,76431,80202,84702,87671,92865,97897,100404,105684,114031,116896,123591,0,0,0
Portable Manacracker,0,58792,59865,64953,68676,70560,73861,77479,81957,84578,87459,95445,97977,104291,108571,114725,120570,0,0,0
Whispers in the Dark,0,69408,72565,73751,76887,80857,86730,91639,92579,96154,101940,106388,108757,115670,120605,125031,129886,0,0,0
Naraxas' Spiked Tongue,0,67035,70362,71614,74977,76133,82611,83121,85401,86839,93126,97161,99711,104583,106760,110852,113974,0,0,0
Caged Horror,0,49518,49266,50186,53079,56569,57154,58640,60588,60337,64748,64529,67286,69441,71804,74088,74293,0,0,0
Pharameres Forbidden Grimoire,0,43173,45176,44884,46843,47813,50271,51589,54631,55286,56476,59057,63357,69079,71004,73963,77754,0,0,0
Figurehead of the Naglfar,0,25116,27753,26411,28703,26774,27542,29309,27694,28730,30876,32241,30766,32213,31495,34563,33304,0,0,0
Obelisk of the Void,0,67425,71570,72092,74890,79420,83189,85203,89086,91602,95732,100874,104128,113633,116560,122789,128787,0,0,0
Unstable Horrorslime,0,35855,36429,37609,37611,40094,39934,40587,41192,41838,42725,43128,44333,46047,46145,48560,49636,0,0,0
Oakheart's Gnarled Root,0,58123,58757,62109,66105,64963,70234,73573,75706,76930,80874,81292,87225,88372,93086,96006,98128,0,0,0
Padawsen's Unlucky Charm,0,74671,78664,79513,84417,86434,92221,91922,95758,97217,103405,108105,112318,114583,122565,126401,130385,0,0,0
Tarnished Sentinel Medallion,0,119990,124107,129043,134133,139263,143086,149586,156515,163161,167896,177771,182562,190898,199558,207868,214322,0,0,0
PVP Insignia of Dominance,0,62097,65126,67646,69790,72005,74663,79124,78877,82836,86955,89189,93192,97716,101983,104834,109083,0,0,0
Bough of Corruption,0,56591,58900,61397,64627,66699,68365,75929,77073,82027,87103,90208,95504,99927,104600,107867,114816,0,0,0
Norgannon's Prowess 15-Pantheon,0,0,0,0,0,0,0,152121,157718,163493,171026,178866,186628,196615,201661,209105,218892,229483,238856,249009
Charm of the Rising Tide,0,70158,74019,77792,79153,82730,87479,91381,93221,97878,99836,104999,109755,113692,118783,124870,128509,0,0,0
Prototype Personnel Decimator,0,0,75257,78157,81487,85221,87475,91486,97139,97968,103955,108927,114316,122244,126413,133065,138360,0,0,0
Norgannon's Prowess 5-Pantheon,0,0,0,0,0,0,0,118957,124869,129243,133542,137230,142408,149748,156414,163671,169411,175732,184450,193220
Infernal Writ,0,69780,72462,76441,76398,80588,85423,88016,91289,95388,100081,102555,108526,112731,116402,121559,125415,0,0,0
Erratic Metronome,0,72716,74940,77892,81493,83056,88549,91976,94219,99074,102362,105000,112666,114303,118984,124313,129290,0,0,0
Sheath of Asara,0,0,80622,82658,86991,91455,95789,100407,106038,110753,116185,122660,129866,135377,142491,147582,155486,0,0,0
Terror From Below,0,79664,84197,85911,88893,91778,95414,102302,103866,108537,114873,115630,122959,127832,132456,139005,143699,0,0,0
Icon of Rot,0,53663,55297,57911,59008,62891,61640,65804,69459,70215,73205,79207,79252,82547,84579,87277,91756,0,0,0
Stat Crit,0,72187,75996,77748,81005,83917,87797,90487,93703,97761,102664,105293,109757,113854,120059,124191,128857,0,0,0
Moonlit Prism,0,48970,50992,51917,55550,55371,61508,59986,61758,66461,69070,68371,75681,81026,83659,87519,91756,0,0,0
Corrupted Starlight,0,47273,52037,51284,53448,54784,57145,58026,59891,61956,62595,63083,66162,69221,69482,72095,76015,0,0,0
Stat Versatility,0,71664,75192,77970,80303,85840,86965,88785,94958,98880,101225,107016,109990,115184,118803,124178,128481,0,0,0
Deteriorated Construct Core,0,57372,59015,62340,66648,70141,72651,77263,79353,82373,87942,91918,96291,102589,107830,110591,116519,0,0,0
PVP Badge of Dominance,0,68688,70688,73705,77042,78178,84043,85941,88883,94098,98140,102158,105973,109252,113985,119260,125134,0,0,0
Horn of Valor,0,74452,78695,80980,84334,86784,88188,93698,97911,101567,105555,110276,114942,119594,124113,127416,133625,0,0,0
